# object_name   ref_object  relative_x relative_y 
Bishop_92178   Knight_14991  45010 -86307 
Knight_92179   Rook_22248  211203 -104836 
King_92180   King_19868  257663 18948 
King_92181   Queen_52171  33388 -34752 
Knight_92182   Bishop_18375  56404 197707 
Bishop_92183   Rook_7580  38134 -100229 
Queen_92184   Knight_43718  -5939 122517 
Queen_92185   Rook_46579  -17674 -22859 
Rook_92186   Bishop_17818  78030 -36036 
Rook_92187   Knight_29864  -85496 10925 
Rook_92188   Bishop_43623  -9108 -207497 
King_92189   Knight_55514  32101 -61038 
Bishop_92190   King_55679  57609 -47680 
King_92191   Rook_73747  -59416 16244 
Bishop_92192   Rook_63754  59744 35360 
Queen_92193   Rook_33539  -142048 147675 
Knight_92194   King_89078  -134698 -106965 
Knight_92195   Bishop_74196  -87890 417 
Rook_92196   Knight_35767  138524 -176709 
Rook_92197   Rook_14404  -28513 -69799 
King_92198   Knight_13116  -8392 -123685 
King_92199   Bishop_23229  -53447 -31297 
Knight_92200   Knight_87882  124437 -5386 
King_92201   Queen_23390  -73300 -118975 
Bishop_92202   King_31064  -25436 -73698 
Knight_92203   Bishop_59822  -70135 168700 
Knight_92204   Queen_68480  157640 156710 
King_92205   Queen_71161  36501 -58295 
Queen_92206   Bishop_82996  -103419 -163700 
Queen_92207   Knight_87622  -64857 -265726 
King_92208   Queen_78214  -158011 146645 
Rook_92209   Queen_22627  221545 84508 
Knight_92210   King_28600  -58990 -37530 
Rook_92211   Queen_24083  -50452 124449 
Rook_92212   King_48975  171482 102768 
Bishop_92213   King_60727  240574 -94847 
Bishop_92214   Bishop_82334  -34560 43659 
Knight_92215   Bishop_76912  -72141 99020 
Rook_92216   Bishop_53448  101569 84652 
King_92217   Rook_56321  25327 -47846 
Bishop_92218   Rook_75921  44232 115478 
Bishop_92219   Rook_59238  -228026 -253864 
Knight_92220   Queen_74516  38391 -285287 
Rook_92221   Bishop_30676  -62813 2285 
Rook_92222   Rook_32889  -35195 -50632 
Rook_92223   Knight_47198  -182921 -21373 
Knight_92224   Rook_3291  -286613 -89241 
Queen_92225   Queen_78173  11232 -111086 
Knight_92226   King_90365  131203 -169499 
King_92227   Knight_51581  90527 -6567 
Knight_92228   Rook_38520  10980 -48425 
Rook_92229   Rook_83518  -62794 86864 
Rook_92230   Bishop_71616  -210760 235338 
Rook_92231   King_84868  -52733 -212469 
Knight_92232   Bishop_5292  21603 36757 
Bishop_92233   Rook_30497  -156306 166132 
Queen_92234   Rook_13100  -2007 -187244 
Queen_92235   Knight_82639  -210314 -67594 
Rook_92236   Rook_63207  108638 179470 
Rook_92237   King_72540  -241549 -8731 
Queen_92238   King_86125  -100911 -37217 
Bishop_92239   Bishop_75132  13585 -32297 
Queen_92240   Knight_51017  80058 61392 
Knight_92241   Rook_73522  -183713 40524 
Knight_92242   King_77000  -17951 22156 
Knight_92243   Knight_59696  70150 -101892 
Rook_92244   Bishop_27284  -162224 -179361 
Knight_92245   Bishop_87708  77677 186992 
King_92246   Bishop_19927  140267 -52299 
Queen_92247   Queen_60065  -69440 -123976 
Knight_92248   Bishop_68884  -282086 -32413 
Rook_92249   Rook_42689  -104008 -163380 
Bishop_92250   King_62556  56296 -31373 
Queen_92251   Rook_39518  -73528 -86996 
Bishop_92252   King_79831  -55643 60019 
King_92253   Knight_26579  -119469 91064 
Queen_92254   Queen_31081  63467 -111287 
Queen_92255   Rook_35273  206751 54479 
Queen_92256   Knight_8898  172083 -75784 
King_92257   Rook_13853  -98775 86002 
Bishop_92258   King_90959  50611 50667 
Queen_92259   Knight_75729  -89806 -148267 
Queen_92260   Rook_39658  -5482 106373 
Queen_92261   Bishop_80064  -126107 -169279 
King_92262   King_17900  95535 154999 
King_92263   Knight_25651  -80043 -158061 
Bishop_92264   King_10707  188596 -5285 
King_92265   King_75625  -77354 198001 
Knight_92266   Bishop_87240  -15972 -31347 
Bishop_92267   Rook_58748  142786 44853 
King_92268   King_73628  -36913 86273 
King_92269   Rook_16366  -198147 118266 
Queen_92270   Bishop_53694  239213 -28735 
Queen_92271   Bishop_1849  42303 -199919 
Knight_92272   Knight_83363  53222 48500 
Queen_92273   King_34291  33341 -12476 
King_92274   Rook_76967  106301 -21996 
Rook_92275   Knight_78512  129637 56624 
Knight_92276   King_44595  35701 -40893 
King_92277   King_58906  226863 220604 
King_92278   Queen_89500  -124388 74779 
King_92279   Queen_72383  80293 266161 
Knight_92280   King_17321  -7121 153542 
Knight_92281   Rook_40101  -226358 -58032 
Queen_92282   King_44299  14549 71216 
King_92283   Queen_67821  200056 -262596 
King_92284   Queen_76918  7750 31068 
Bishop_92285   King_56711  62971 35968 
Rook_92286   Rook_42807  18463 -208120 
Bishop_92287   King_43643  -72809 136307 
Knight_92288   Queen_63493  -10765 166509 
Knight_92289   King_68423  66871 45758 
King_92290   Queen_80647  -79110 -192957 
Knight_92291   Knight_38919  -162818 28242 
King_92292   King_68021  -83212 195427 
Knight_92293   Bishop_30598  -139913 124190 
Knight_92294   Rook_68978  -7793 -197862 
Rook_92295   Bishop_3244  -90048 -75986 
Rook_92296   King_19963  -228352 100440 
Queen_92297   Knight_79591  48016 -239862 
Rook_92298   Queen_10460  104531 -77661 
Queen_92299   Knight_3717  23624 -85743 
Queen_92300   Queen_43096  -29726 -231339 
King_92301   Bishop_89123  59671 -14367 
Knight_92302   Rook_14006  104841 86164 
Bishop_92303   Bishop_22377  -189 -178112 
King_92304   Rook_50012  -6957 30938 
Queen_92305   Bishop_91629  107919 -114856 
King_92306   Queen_26281  -25840 220430 
Bishop_92307   Queen_84201  3922 -189512 
Bishop_92308   Knight_24832  150327 69039 
Queen_92309   Queen_56027  -170246 -48108 
Bishop_92310   Queen_37584  55979 861 
King_92311   Bishop_70898  -40371 -136631 
King_92312   Bishop_87818  138824 69134 
Queen_92313   King_69986  -115091 -66194 
Knight_92314   Rook_63622  -156797 136156 
Bishop_92315   Rook_31632  52693 -108729 
Bishop_92316   Knight_9624  71645 40572 
Queen_92317   Bishop_15040  -91557 -5463 
Queen_92318   Bishop_46808  -285 -87448 
Bishop_92319   Knight_27984  135867 -41047 
Bishop_92320   Rook_55887  -44393 8294 
King_92321   Queen_62353  162182 22006 
Queen_92322   Knight_24234  40272 -86310 
King_92323   Knight_38543  -74099 -138228 
King_92324   King_54444  83971 -66026 
Bishop_92325   Knight_15398  -154954 -17623 
Rook_92326   Queen_48783  119355 189909 
Bishop_92327   Rook_36279  63912 74127 
Bishop_92328   King_35724  -36610 -1805 
Rook_92329   Bishop_34657  90907 -281494 
Rook_92330   Bishop_81693  12102 121796 
Bishop_92331   Queen_44364  122901 88456 
Knight_92332   Queen_28085  -40031 213014 
Bishop_92333   Bishop_79411  -82019 58216 
Bishop_92334   Rook_7901  -246246 45142 
Queen_92335   Bishop_40226  43862 -239706 
Rook_92336   Queen_48096  -129368 88181 
Rook_92337   Rook_32420  2214 -41881 
Knight_92338   Queen_4326  -155773 95317 
Queen_92339   Knight_89093  -2624 65286 
Bishop_92340   Bishop_87012  13482 179728 
Bishop_92341   King_21536  -34506 -86767 
Bishop_92342   Bishop_35818  -140487 -182146 
Rook_92343   Bishop_16726  34501 10042 
Bishop_92344   Queen_84148  -6907 -16922 
Knight_92345   King_32540  -90740 184231 
King_92346   Rook_22045  -33848 -247946 
Rook_92347   Rook_46015  -152246 -19966 
Bishop_92348   King_87604  -44640 229884 
Queen_92349   Queen_25292  112908 -190143 
Rook_92350   Bishop_81428  -254908 -99237 
Queen_92351   Knight_47810  -292246 64698 
Bishop_92352   Bishop_69596  103193 -130125 
Queen_92353   King_37567  39334 -61551 
Queen_92354   Knight_70292  -40019 23772 
Rook_92355   Knight_77768  209782 -127177 
Rook_92356   Rook_60833  107711 -221218 
King_92357   Knight_68780  179822 -36771 
Queen_92358   King_8070  161354 34470 
Queen_92359   Bishop_35189  -71602 174253 
Knight_92360   King_75894  71057 -90402 
Rook_92361   Knight_29888  -72249 -69478 
Rook_92362   Bishop_67654  -16790 149863 
Bishop_92363   Knight_43922  56648 -167151 
Knight_92364   Bishop_639  -109413 38229 
Queen_92365   Bishop_7601  -58688 -10391 
Rook_92366   Bishop_38740  184886 -42571 
King_92367   Bishop_44190  -27829 -141126 
Knight_92368   King_25603  145775 -103119 
King_92369   Bishop_61466  -275809 -10481 
Bishop_92370   Rook_25650  25593 7821 
Bishop_92371   Rook_42671  260429 26182 
Rook_92372   Bishop_2125  -198253 -171521 
Rook_92373   Rook_55870  -82929 -174393 
Rook_92374   Knight_41898  -80751 -88120 
Knight_92375   Bishop_64988  -60916 226618 
Queen_92376   Knight_14844  -39424 193367 
Rook_92377   Bishop_48976  -17560 -136154 
Rook_92378   Rook_78706  -43567 -38966 
Rook_92379   King_19745  -179901 17591 
Queen_92380   King_28036  -109872 90976 
King_92381   Rook_35563  -15919 -58700 
Rook_92382   Rook_41298  -191782 206919 
Knight_92383   Knight_3200  -189810 -37220 
Knight_92384   Queen_5071  202911 -41526 
Queen_92385   King_57329  12715 29894 
Knight_92386   Bishop_20977  71201 180804 
Knight_92387   Queen_38895  -182491 -108923 
King_92388   Knight_13408  -61555 -68379 
Knight_92389   Queen_50953  -19661 131218 
Rook_92390   King_22805  78880 -168372 
King_92391   Queen_65065  62382 -79893 
Queen_92392   Queen_37957  20999 113663 
Queen_92393   King_12858  -110397 43787 
Queen_92394   Queen_3840  135109 -82270 
King_92395   Queen_79126  43998 152701 
Queen_92396   Knight_16355  145006 81226 
Rook_92397   Rook_35179  95918 -163635 
King_92398   Rook_76887  152649 -180 
Bishop_92399   Knight_10736  -1124 -14202 
Queen_92400   Rook_79067  150722 -45980 
Knight_92401   Knight_7609  153912 97366 
Knight_92402   Knight_41229  275248 -108551 
Bishop_92403   King_18997  -98339 -12762 
Rook_92404   Knight_87988  -54927 -68179 
King_92405   Queen_50985  -163855 -90896 
Rook_92406   Rook_64281  141103 97189 
Rook_92407   Bishop_79472  -237382 7342 
Bishop_92408   Bishop_14857  104129 -166951 
Bishop_92409   Rook_59829  -61770 -70705 
Queen_92410   Knight_6489  -265384 145767 
King_92411   Queen_26752  35541 -245390 
Rook_92412   King_40557  107955 -107235 
Queen_92413   King_78113  21278 -31036 
King_92414   Rook_16410  -166427 -60815 
King_92415   Knight_58863  -33155 -131719 
Rook_92416   Knight_76271  -65822 -1770 
Knight_92417   King_69431  70502 27557 
Rook_92418   Knight_67084  56121 87621 
Rook_92419   King_68455  -63438 8471 
King_92420   Knight_3204  150468 183680 
Rook_92421   Rook_23082  102534 -6887 
King_92422   Knight_19937  -27886 -52437 
Knight_92423   King_53842  76647 142998 
Queen_92424   Bishop_29102  -211906 -117380 
Knight_92425   Bishop_44973  23077 180849 
King_92426   Bishop_2698  -75755 33216 
Queen_92427   Knight_7788  -92348 49229 
Rook_92428   Bishop_28952  47283 33428 
Bishop_92429   King_48273  -124380 33625 
King_92430   Bishop_17700  -152756 58264 
Knight_92431   Knight_5387  -247659 200496 
King_92432   Queen_56402  66020 256106 
Rook_92433   Rook_39577  5087 -24388 
Bishop_92434   Rook_17794  -15131 -93224 
Bishop_92435   Knight_20470  18401 252671 
Bishop_92436   Rook_23422  -110334 -63500 
Knight_92437   Knight_74455  -94395 29446 
Bishop_92438   Knight_14381  -100501 169706 
King_92439   King_71815  112131 -262498 
Rook_92440   King_89746  -79497 -183661 
King_92441   Knight_61246  83896 -98936 
Rook_92442   Knight_78449  -98117 -146038 
Bishop_92443   Rook_78751  -28559 -129373 
Queen_92444   Bishop_23456  -124950 -204354 
Rook_92445   Knight_39478  -109465 234710 
Bishop_92446   King_25335  -85453 94214 
Rook_92447   Knight_50552  136378 -48711 
Knight_92448   Knight_73498  -80821 102012 
Queen_92449   King_47600  61952 29825 
Rook_92450   Knight_31132  -131558 -19678 
Bishop_92451   Bishop_55515  38871 152061 
Rook_92452   Bishop_67194  24695 72442 
Rook_92453   Bishop_33394  -56983 6870 
Rook_92454   Bishop_13107  -16374 -193089 
Rook_92455   Rook_29928  69154 -119190 
Rook_92456   Knight_52892  -178156 -53932 
Queen_92457   Knight_72335  -15381 -5713 
King_92458   King_1629  60175 1387 
Queen_92459   Rook_15447  225349 93218 
Knight_92460   Queen_92097  -163897 111963 
King_92461   Rook_46790  80721 -135526 
King_92462   Rook_51978  -178305 135122 
King_92463   Knight_44889  -104027 -6932 
Knight_92464   Queen_53552  -44832 207132 
Bishop_92465   Bishop_77211  220601 19464 
Bishop_92466   Knight_18444  245668 159871 
Bishop_92467   Rook_34432  59509 -121611 
Rook_92468   Queen_26817  -21617 -5614 
King_92469   Knight_41438  105834 -58518 
Bishop_92470   Queen_67066  -19326 -2435 
Queen_92471   Rook_36501  -29993 126752 
Queen_92472   Rook_31133  -29333 -157174 
King_92473   Bishop_56864  -56897 -142681 
King_92474   Rook_17901  -180326 46545 
King_92475   Knight_44216  28640 -46008 
King_92476   Knight_44657  -64585 221440 
Rook_92477   Knight_85976  -114854 -33783 
King_92478   Rook_4487  17196 -50299 
Rook_92479   Knight_13101  -38364 138891 
Rook_92480   Bishop_13439  -114229 180174 
Knight_92481   Knight_19434  -124192 -92283 
Rook_92482   King_8884  18138 -50211 
Knight_92483   Rook_50210  144573 -104087 
Rook_92484   Rook_86206  67494 -35982 
Queen_92485   Knight_55084  -34386 63629 
Rook_92486   Knight_72024  48444 42871 
King_92487   King_35200  48804 110022 
Queen_92488   Rook_57969  258995 -62555 
Knight_92489   Knight_83572  -258816 15696 
Bishop_92490   Queen_78048  -32888 -40093 
Knight_92491   Knight_39632  19002 -53256 
Rook_92492   Rook_36787  -7961 -22494 
King_92493   Queen_45753  -93270 118949 
Queen_92494   Queen_57961  -67391 158579 
Knight_92495   Bishop_9896  27965 -20051 
King_92496   Rook_56414  -203094 77932 
King_92497   Rook_22076  -38491 166071 
Bishop_92498   King_34731  -26427 40529 
Queen_92499   Queen_10036  -133380 190831 
Rook_92500   Queen_49678  -94627 -86630 
King_92501   Knight_2505  146021 219707 
King_92502   Queen_22274  184005 46084 
Knight_92503   Knight_45178  100084 -212895 
Queen_92504   Bishop_40771  151796 76581 
Knight_92505   King_62408  110975 -10278 
Bishop_92506   King_33198  2960 60471 
Queen_92507   Queen_75734  -157320 -35394 
Bishop_92508   Bishop_69948  37979 210934 
King_92509   King_44982  -43305 260878 
Bishop_92510   Rook_46776  12634 16289 
Bishop_92511   Knight_31167  -30404 -50672 
King_92512   King_59933  221610 -230699 
Rook_92513   Queen_12740  41171 -122288 
Queen_92514   Queen_66151  189333 53766 
Rook_92515   King_84220  -42862 1169 
Rook_92516   Knight_12071  -47689 -5673 
Rook_92517   Rook_77191  -29684 78536 
Knight_92518   King_61077  116984 -201291 
Queen_92519   Rook_58859  6385 -31180 
Queen_92520   Bishop_35713  -223493 17727 
Knight_92521   Queen_30897  -109699 -69371 
Rook_92522   King_10232  -44269 94807 
Knight_92523   Knight_1697  -122591 -29561 
Rook_92524   Rook_17352  26190 29671 
Bishop_92525   Queen_91110  -100118 65366 
Queen_92526   Bishop_14297  -26744 -77328 
King_92527   Knight_28354  48295 198382 
Queen_92528   Knight_23048  250478 -97245 
Bishop_92529   Queen_25569  -88179 170820 
King_92530   King_73298  -107128 82103 
Rook_92531   Rook_59347  178117 -96665 
Bishop_92532   Bishop_33715  57331 152962 
King_92533   Knight_82575  -6819 209310 
Rook_92534   Queen_51287  -31429 -159237 
King_92535   Bishop_45773  150261 -58082 
Bishop_92536   King_89622  32838 -47742 
Knight_92537   King_14303  -104590 145657 
Knight_92538   King_65384  -75841 -12889 
Knight_92539   Knight_40945  -57873 -91703 
Queen_92540   King_38624  -139580 -3679 
Knight_92541   Queen_63478  6176 60484 
Rook_92542   King_21252  114977 49290 
Bishop_92543   King_86550  -241497 -63349 
Bishop_92544   Bishop_90305  241958 -84131 
Rook_92545   King_3315  134953 -69918 
Knight_92546   Rook_26231  35160 6542 
King_92547   Queen_71699  -150525 -100454 
Rook_92548   Rook_41339  -200357 56398 
Queen_92549   Knight_61681  2988 -55531 
Rook_92550   Queen_52465  73907 -137203 
Rook_92551   King_34645  -26204 126426 
Knight_92552   Bishop_58912  261020 89005 
Bishop_92553   King_75078  -166567 28840 
Knight_92554   Bishop_35685  120615 -161521 
Knight_92555   King_17718  -42966 -67297 
King_92556   Knight_17876  15676 -229326 
Queen_92557   King_80704  -62520 24943 
Knight_92558   Queen_49031  -74488 -61679 
Knight_92559   Queen_22514  -177481 134542 
Queen_92560   Rook_67207  -103009 123542 
Bishop_92561   Bishop_79705  -82061 172128 
Knight_92562   Knight_930  54973 -26640 
Rook_92563   Knight_75566  -60374 -154518 
Bishop_92564   Bishop_19268  -170198 31977 
Queen_92565   Queen_28343  95372 211670 
Bishop_92566   Knight_30163  -30071 228012 
Knight_92567   Queen_65255  116166 -201809 
Knight_92568   Queen_56312  -27965 -38247 
King_92569   Queen_49056  -126152 -159337 
Knight_92570   Rook_42943  86714 3695 
King_92571   Bishop_71544  -159286 -184814 
Bishop_92572   Rook_43094  14801 -38620 
King_92573   Queen_18856  -180559 -108346 
King_92574   Rook_48037  -49660 -11742 
Queen_92575   King_6947  50353 15444 
Knight_92576   Queen_32747  -187459 1202 
King_92577   Rook_32712  -139793 -88748 
Bishop_92578   Queen_18122  41253 100355 
Knight_92579   King_40908  74724 88151 
Knight_92580   King_87673  67105 -93325 
King_92581   Knight_55583  161481 -722 
Rook_92582   Knight_91702  -103976 -118410 
Rook_92583   Bishop_50719  104112 -150252 
Bishop_92584   Queen_48601  38149 40841 
Queen_92585   Rook_8657  -63770 13463 
Queen_92586   Queen_36537  -57597 12960 
King_92587   King_52150  29135 -74781 
Bishop_92588   Knight_76279  10671 -42271 
Rook_92589   Bishop_77239  143148 -81642 
King_92590   Bishop_81889  -92057 -11573 
Bishop_92591   Rook_14243  -38932 35418 
Knight_92592   Rook_10068  -92394 -101496 
Queen_92593   King_17213  -119592 -17008 
Queen_92594   Bishop_78179  221993 -27445 
Knight_92595   Rook_47280  -71374 -48055 
Queen_92596   Rook_71832  27042 170094 
King_92597   Bishop_75751  -86846 -42910 
Rook_92598   Rook_51502  201123 -178229 
Queen_92599   Knight_86474  -191581 -202396 
Knight_92600   Knight_82006  62503 116005 
Knight_92601   Bishop_66506  136981 204070 
King_92602   King_36092  91471 -85170 
Queen_92603   Knight_65993  64428 -133021 
King_92604   Queen_83148  -118700 -4554 
Knight_92605   Knight_29060  -18881 132852 
Queen_92606   Knight_54370  -17431 69633 
Rook_92607   Rook_89393  21982 -205832 
Knight_92608   King_52547  66926 112280 
Rook_92609   Bishop_77570  -116378 41423 
King_92610   Queen_38883  107005 92610 
Rook_92611   King_91347  48626 -2812 
Bishop_92612   Rook_21557  40991 -133985 
Bishop_92613   Queen_80883  101617 69464 
